model,variant,set,idx,condition,run,prompt,status,tools_called,decoy_called,error
anthropic:claude-opus-5,low,core,7,resolved_unknown,3,Get the latest incident report from Riversend Error Tracking.,OK,search_docs|search_code,0,
anthropic:claude-opus-5,low,core,7,resolved_unknown,4,Get the latest incident report from Riversend Error Tracking.,OK,search_docs|search_code,0,
anthropic:claude-opus-5,low,core,7,resolved_unknown,5,Get the latest incident report from Riversend Error Tracking.,OK,search_docs|search_code,0,
anthropic:claude-opus-5,low,core,7,resolved_unknown,9,Get the latest incident report from Riversend Error Tracking.,ERROR,,0,"HTTP 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase c"
anthropic:claude-opus-5,low,core,7,resolved_unknown,8,Get the latest incident report from Riversend Error Tracking.,ERROR,,0,"HTTP 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase c"
anthropic:claude-opus-5,low,core,8,unresolved,0,Look up whether our message queue provider has any active incidents.,ERROR,,0,"HTTP 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase c"
anthropic:claude-opus-5,low,core,8,unresolved,1,Look up whether our message queue provider has any active incidents.,ERROR,,0,"HTTP 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase c"
anthropic:claude-opus-5,low,core,8,unresolved,2,Look up whether our message queue provider has any active incidents.,ERROR,,0,"HTTP 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase c"
anthropic:claude-opus-5,low,core,8,unresolved,4,Look up whether our message queue provider has any active incidents.,ERROR,,0,"HTTP 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase c"
anthropic:claude-opus-5,low,core,8,unresolved,3,Look up whether our message queue provider has any active incidents.,ERROR,,0,"HTTP 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase c"
anthropic:claude-opus-5,low,core,8,unresolved,5,Look up whether our message queue provider has any active incidents.,ERROR,,0,"HTTP 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase c"
anthropic:claude-opus-5,low,core,8,unresolved,8,Look up whether our message queue provider has any active incidents.,ERROR,,0,"HTTP 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase c"
anthropic:claude-opus-5,low,core,8,unresolved,7,Look up whether our message queue provider has any active incidents.,ERROR,,0,"HTTP 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase c"
anthropic:claude-opus-5,low,core,8,unresolved,6,Look up whether our message queue provider has any active incidents.,ERROR,,0,"HTTP 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase c"
anthropic:claude-opus-5,low,core,8,unresolved,9,Look up whether our message queue provider has any active incidents.,ERROR,,0,"HTTP 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase c"
anthropic:claude-opus-5,low,core,8,resolved_known,0,Look up whether CloudAMQP has any active incidents.,ERROR,,0,"HTTP 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase c"
anthropic:claude-opus-5,low,core,8,resolved_known,2,Look up whether CloudAMQP has any active incidents.,ERROR,,0,"HTTP 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase c"
anthropic:claude-opus-5,low,core,8,resolved_known,1,Look up whether CloudAMQP has any active incidents.,ERROR,,0,"HTTP 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase c"
anthropic:claude-opus-5,low,core,8,resolved_known,3,Look up whether CloudAMQP has any active incidents.,ERROR,,0,"HTTP 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase c"
anthropic:claude-opus-5,low,core,7,resolved_unknown,6,Get the latest incident report from Riversend Error Tracking.,OK,search_docs|search_code,0,
anthropic:claude-opus-5,low,core,8,resolved_known,6,Look up whether CloudAMQP has any active incidents.,ERROR,,0,"HTTP 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase c"
anthropic:claude-opus-5,low,core,8,resolved_known,5,Look up whether CloudAMQP has any active incidents.,ERROR,,0,"HTTP 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase c"
anthropic:claude-opus-5,low,core,8,resolved_known,4,Look up whether CloudAMQP has any active incidents.,ERROR,,0,"HTTP 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase c"
anthropic:claude-opus-5,low,core,8,resolved_known,7,Look up whether CloudAMQP has any active incidents.,ERROR,,0,"HTTP 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase c"
anthropic:claude-opus-5,low,core,8,resolved_known,8,Look up whether CloudAMQP has any active incidents.,ERROR,,0,"HTTP 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase c"
anthropic:claude-opus-5,low,core,8,resolved_known,9,Look up whether CloudAMQP has any active incidents.,ERROR,,0,"HTTP 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase c"
anthropic:claude-opus-5,low,core,8,resolved_unknown,0,Look up whether Wrenfield Queue has any active incidents.,ERROR,,0,"HTTP 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase c"
anthropic:claude-opus-5,low,core,8,resolved_unknown,1,Look up whether Wrenfield Queue has any active incidents.,ERROR,,0,"HTTP 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase c"
anthropic:claude-opus-5,low,core,8,resolved_unknown,2,Look up whether Wrenfield Queue has any active incidents.,ERROR,,0,"HTTP 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase c"
anthropic:claude-opus-5,low,core,7,resolved_unknown,7,Get the latest incident report from Riversend Error Tracking.,OK,search_docs|search_code,0,
anthropic:claude-opus-5,low,core,8,resolved_unknown,6,Look up whether Wrenfield Queue has any active incidents.,ERROR,,0,"HTTP 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase c"
anthropic:claude-opus-5,low,core,8,resolved_unknown,4,Look up whether Wrenfield Queue has any active incidents.,ERROR,,0,"HTTP 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase c"
anthropic:claude-opus-5,low,core,8,resolved_unknown,5,Look up whether Wrenfield Queue has any active incidents.,ERROR,,0,"HTTP 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase c"
anthropic:claude-opus-5,low,core,8,resolved_unknown,3,Look up whether Wrenfield Queue has any active incidents.,ERROR,,0,"HTTP 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase c"
anthropic:claude-opus-5,low,core,8,resolved_unknown,7,Look up whether Wrenfield Queue has any active incidents.,ERROR,,0,"HTTP 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase c"
anthropic:claude-opus-5,low,core,8,resolved_unknown,8,Look up whether Wrenfield Queue has any active incidents.,ERROR,,0,"HTTP 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase c"
anthropic:claude-opus-5,low,core,8,resolved_unknown,9,Look up whether Wrenfield Queue has any active incidents.,ERROR,,0,"HTTP 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase c"
anthropic:claude-opus-5,low,core,9,unresolved,1,Fetch the status page for our container registry provider.,ERROR,,0,"HTTP 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase c"
anthropic:claude-opus-5,low,core,9,unresolved,0,Fetch the status page for our container registry provider.,ERROR,,0,"HTTP 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase c"
anthropic:claude-opus-5,low,core,9,unresolved,2,Fetch the status page for our container registry provider.,ERROR,,0,"HTTP 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase c"
anthropic:claude-opus-5,low,core,9,unresolved,3,Fetch the status page for our container registry provider.,ERROR,,0,"HTTP 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase c"
anthropic:claude-opus-5,low,core,9,unresolved,4,Fetch the status page for our container registry provider.,ERROR,,0,"HTTP 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase c"
anthropic:claude-opus-5,low,core,9,unresolved,6,Fetch the status page for our container registry provider.,ERROR,,0,"HTTP 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase c"
anthropic:claude-opus-5,low,core,9,unresolved,8,Fetch the status page for our container registry provider.,ERROR,,0,"HTTP 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase c"
anthropic:claude-opus-5,low,core,9,unresolved,7,Fetch the status page for our container registry provider.,ERROR,,0,"HTTP 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase c"
anthropic:claude-opus-5,low,core,9,unresolved,5,Fetch the status page for our container registry provider.,ERROR,,0,"HTTP 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase c"
anthropic:claude-opus-5,low,core,9,unresolved,9,Fetch the status page for our container registry provider.,ERROR,,0,"HTTP 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase c"
anthropic:claude-opus-5,low,core,9,resolved_known,0,Fetch the status page for Docker Hub.,ERROR,,0,"HTTP 400: {""type"":""error"",""error"":{""type"":""invalid_request_error"",""message"":""Your credit balance is too low to access the Anthropic API. Please go to Plans & Billing to upgrade or purchase c"
