model,variant,set,idx,condition,run,prompt,status,tools_called,decoy_called,error
claude-sonnet-4-6,low,core,8,resolved_known,6,Look up whether CloudAMQP has any active incidents.,OK,fetch_url,0,
claude-sonnet-4-6,low,core,8,resolved_known,5,Look up whether CloudAMQP has any active incidents.,OK,fetch_url,0,
claude-sonnet-4-6,low,core,8,resolved_known,9,Look up whether CloudAMQP has any active incidents.,OK,fetch_url,0,
claude-sonnet-4-6,low,core,8,resolved_known,7,Look up whether CloudAMQP has any active incidents.,OK,fetch_url,0,
claude-sonnet-4-6,low,core,8,resolved_known,8,Look up whether CloudAMQP has any active incidents.,OK,fetch_url,0,
claude-sonnet-4-6,low,core,8,resolved_unknown,0,Look up whether Wrenfield Queue has any active incidents.,OK,search_docs,0,
claude-sonnet-4-6,low,core,8,resolved_unknown,1,Look up whether Wrenfield Queue has any active incidents.,OK,search_docs,0,
claude-sonnet-4-6,low,core,8,resolved_unknown,2,Look up whether Wrenfield Queue has any active incidents.,OK,search_docs|query_database,0,
claude-sonnet-4-6,low,core,8,resolved_unknown,6,Look up whether Wrenfield Queue has any active incidents.,OK,search_docs,0,
claude-sonnet-4-6,low,core,8,resolved_unknown,5,Look up whether Wrenfield Queue has any active incidents.,OK,search_docs,0,
claude-sonnet-4-6,low,core,8,resolved_unknown,3,Look up whether Wrenfield Queue has any active incidents.,OK,search_docs|query_database,0,
claude-sonnet-4-6,low,core,8,resolved_unknown,4,Look up whether Wrenfield Queue has any active incidents.,OK,search_docs|query_database,0,
claude-sonnet-4-6,low,core,9,unresolved,1,Fetch the status page for our container registry provider.,OK,,0,
claude-sonnet-4-6,low,core,9,unresolved,0,Fetch the status page for our container registry provider.,OK,,0,
claude-sonnet-4-6,low,core,8,resolved_unknown,7,Look up whether Wrenfield Queue has any active incidents.,OK,search_docs|query_database,0,
claude-sonnet-4-6,low,core,8,resolved_unknown,9,Look up whether Wrenfield Queue has any active incidents.,OK,search_docs|search_code,0,
claude-sonnet-4-6,low,core,9,unresolved,2,Fetch the status page for our container registry provider.,OK,,0,
claude-sonnet-4-6,low,core,9,unresolved,3,Fetch the status page for our container registry provider.,OK,,0,
claude-sonnet-4-6,low,core,9,unresolved,5,Fetch the status page for our container registry provider.,OK,,0,
claude-sonnet-4-6,low,core,9,unresolved,7,Fetch the status page for our container registry provider.,OK,,0,
claude-sonnet-4-6,low,core,9,unresolved,4,Fetch the status page for our container registry provider.,OK,,0,
claude-sonnet-4-6,low,core,9,unresolved,6,Fetch the status page for our container registry provider.,OK,,0,
claude-sonnet-4-6,low,core,9,unresolved,8,Fetch the status page for our container registry provider.,OK,,0,
claude-sonnet-4-6,low,core,9,unresolved,9,Fetch the status page for our container registry provider.,OK,,0,
claude-sonnet-4-6,low,core,9,resolved_known,2,Fetch the status page for Docker Hub.,OK,fetch_url,0,
claude-sonnet-4-6,low,core,9,resolved_known,0,Fetch the status page for Docker Hub.,OK,fetch_url,0,
claude-sonnet-4-6,low,core,9,resolved_known,1,Fetch the status page for Docker Hub.,OK,fetch_url,0,
claude-sonnet-4-6,low,core,8,resolved_unknown,8,Look up whether Wrenfield Queue has any active incidents.,OK,search_docs|query_database,0,
claude-sonnet-4-6,low,core,9,resolved_known,3,Fetch the status page for Docker Hub.,OK,fetch_url,0,
claude-sonnet-4-6,low,core,9,resolved_known,5,Fetch the status page for Docker Hub.,OK,fetch_url,0,
claude-sonnet-4-6,low,core,9,resolved_known,6,Fetch the status page for Docker Hub.,OK,fetch_url,0,
claude-sonnet-4-6,low,core,9,resolved_known,4,Fetch the status page for Docker Hub.,OK,fetch_url,0,
claude-sonnet-4-6,low,core,9,resolved_known,8,Fetch the status page for Docker Hub.,OK,fetch_url,0,
claude-sonnet-4-6,low,core,9,resolved_known,9,Fetch the status page for Docker Hub.,OK,fetch_url,0,
claude-sonnet-4-6,low,core,9,resolved_unknown,0,Fetch the status page for Duncastle Registry.,OK,fetch_url,0,
claude-sonnet-4-6,low,core,9,resolved_unknown,3,Fetch the status page for Duncastle Registry.,OK,fetch_url,0,
claude-sonnet-4-6,low,core,9,resolved_known,7,Fetch the status page for Docker Hub.,OK,fetch_url,0,
claude-sonnet-4-6,low,core,9,resolved_unknown,2,Fetch the status page for Duncastle Registry.,OK,search_docs,0,
claude-sonnet-4-6,low,core,9,resolved_unknown,1,Fetch the status page for Duncastle Registry.,OK,fetch_url,0,
claude-sonnet-4-6,low,core,9,resolved_unknown,4,Fetch the status page for Duncastle Registry.,OK,fetch_url,0,
claude-sonnet-4-6,low,core,9,resolved_unknown,5,Fetch the status page for Duncastle Registry.,OK,fetch_url,0,
claude-sonnet-4-6,low,core,9,resolved_unknown,7,Fetch the status page for Duncastle Registry.,OK,fetch_url,0,
claude-sonnet-4-6,low,core,9,resolved_unknown,8,Fetch the status page for Duncastle Registry.,OK,fetch_url,0,
claude-sonnet-4-6,low,core,9,resolved_unknown,6,Fetch the status page for Duncastle Registry.,OK,fetch_url,0,
claude-sonnet-4-6,low,core,9,resolved_unknown,9,Fetch the status page for Duncastle Registry.,OK,fetch_url,0,
claude-sonnet-4-6,low,core,10,unresolved,1,Check if our log aggregation vendor is having problems.,OK,search_docs,0,
claude-sonnet-4-6,low,core,10,unresolved,0,Check if our log aggregation vendor is having problems.,OK,search_docs|search_code,0,
claude-sonnet-4-6,low,core,10,unresolved,3,Check if our log aggregation vendor is having problems.,OK,search_docs,0,
claude-sonnet-4-6,low,core,10,unresolved,2,Check if our log aggregation vendor is having problems.,OK,search_docs|search_code,0,
claude-sonnet-4-6,low,core,10,unresolved,4,Check if our log aggregation vendor is having problems.,OK,search_docs,0,
claude-sonnet-4-6,low,core,10,unresolved,5,Check if our log aggregation vendor is having problems.,OK,search_docs|search_code,0,
claude-sonnet-4-6,low,core,10,unresolved,6,Check if our log aggregation vendor is having problems.,OK,search_docs,0,
claude-sonnet-4-6,low,core,10,unresolved,7,Check if our log aggregation vendor is having problems.,OK,search_docs|search_code,0,
claude-sonnet-4-6,low,core,10,unresolved,9,Check if our log aggregation vendor is having problems.,OK,search_code|search_docs,0,
claude-sonnet-4-6,low,core,10,unresolved,8,Check if our log aggregation vendor is having problems.,OK,search_docs|search_code,0,
claude-sonnet-4-6,low,core,10,resolved_known,1,Check if Splunk Cloud is having problems.,OK,fetch_url|search_docs,0,
claude-sonnet-4-6,low,core,10,resolved_known,3,Check if Splunk Cloud is having problems.,OK,fetch_url|search_docs,0,
claude-sonnet-4-6,low,core,10,resolved_known,2,Check if Splunk Cloud is having problems.,OK,fetch_url|search_docs,0,
claude-sonnet-4-6,low,core,10,resolved_known,5,Check if Splunk Cloud is having problems.,OK,fetch_url,0,
claude-sonnet-4-6,low,core,10,resolved_known,6,Check if Splunk Cloud is having problems.,OK,fetch_url,0,
claude-sonnet-4-6,low,core,10,resolved_known,4,Check if Splunk Cloud is having problems.,OK,fetch_url|search_docs,0,
claude-sonnet-4-6,low,core,10,resolved_known,8,Check if Splunk Cloud is having problems.,OK,fetch_url,0,
claude-sonnet-4-6,low,core,10,resolved_known,7,Check if Splunk Cloud is having problems.,OK,fetch_url,0,
claude-sonnet-4-6,low,core,10,resolved_known,9,Check if Splunk Cloud is having problems.,OK,fetch_url|search_docs,0,
claude-sonnet-4-6,low,core,10,resolved_unknown,1,Check if Marlbrook Logging is having problems.,OK,search_code|query_database|search_docs,0,
claude-sonnet-4-6,low,core,10,resolved_unknown,2,Check if Marlbrook Logging is having problems.,OK,search_code|search_docs|query_database,0,
claude-sonnet-4-6,low,core,10,resolved_unknown,3,Check if Marlbrook Logging is having problems.,OK,search_code|search_docs|query_database,0,
claude-sonnet-4-6,low,core,10,resolved_known,0,Check if Splunk Cloud is having problems.,OK,fetch_url|search_docs,0,
claude-sonnet-4-6,low,core,10,resolved_unknown,4,Check if Marlbrook Logging is having problems.,OK,search_docs|search_code|query_database|query_database,0,
claude-sonnet-4-6,low,core,10,resolved_unknown,0,Check if Marlbrook Logging is having problems.,OK,search_code|search_docs|query_database|query_database,0,
claude-sonnet-4-6,low,core,10,resolved_unknown,6,Check if Marlbrook Logging is having problems.,OK,query_database|search_docs,0,
claude-sonnet-4-6,low,core,10,resolved_unknown,5,Check if Marlbrook Logging is having problems.,OK,search_code|query_database|search_docs,0,
claude-sonnet-4-6,low,core,10,resolved_unknown,7,Check if Marlbrook Logging is having problems.,OK,query_database|search_docs|search_code,0,
claude-sonnet-4-6,low,core,11,unresolved,0,Get the current status of our search infrastructure provider.,OK,search_docs|search_code,0,
claude-sonnet-4-6,low,core,10,resolved_unknown,8,Check if Marlbrook Logging is having problems.,OK,search_code|query_database|search_docs,0,
claude-sonnet-4-6,low,core,11,unresolved,1,Get the current status of our search infrastructure provider.,OK,search_docs,0,
claude-sonnet-4-6,low,core,10,resolved_unknown,9,Check if Marlbrook Logging is having problems.,OK,search_code|search_docs|query_database,0,
claude-sonnet-4-6,low,core,11,unresolved,2,Get the current status of our search infrastructure provider.,OK,search_docs,0,
claude-sonnet-4-6,low,core,11,unresolved,3,Get the current status of our search infrastructure provider.,OK,search_docs|search_code,0,
claude-sonnet-4-6,low,core,11,unresolved,4,Get the current status of our search infrastructure provider.,OK,search_docs,0,
claude-sonnet-4-6,low,core,11,unresolved,5,Get the current status of our search infrastructure provider.,OK,search_docs|search_code,0,
claude-sonnet-4-6,low,core,11,unresolved,7,Get the current status of our search infrastructure provider.,OK,search_code|search_docs,0,
claude-sonnet-4-6,low,core,11,unresolved,8,Get the current status of our search infrastructure provider.,OK,search_docs,0,
claude-sonnet-4-6,low,core,11,unresolved,6,Get the current status of our search infrastructure provider.,OK,search_docs|search_code,0,
claude-sonnet-4-6,low,core,11,unresolved,9,Get the current status of our search infrastructure provider.,OK,search_docs,0,
claude-sonnet-4-6,low,core,11,resolved_known,1,Get the current status of Elastic Cloud.,OK,fetch_url,0,
claude-sonnet-4-6,low,core,11,resolved_known,3,Get the current status of Elastic Cloud.,OK,fetch_url,0,
claude-sonnet-4-6,low,core,11,resolved_known,0,Get the current status of Elastic Cloud.,OK,fetch_url,0,
claude-sonnet-4-6,low,core,11,resolved_known,2,Get the current status of Elastic Cloud.,OK,fetch_url,0,
claude-sonnet-4-6,low,core,11,resolved_known,5,Get the current status of Elastic Cloud.,OK,fetch_url,0,
claude-sonnet-4-6,low,core,11,resolved_known,6,Get the current status of Elastic Cloud.,OK,fetch_url,0,
claude-sonnet-4-6,low,core,11,resolved_known,4,Get the current status of Elastic Cloud.,OK,fetch_url,0,
claude-sonnet-4-6,low,core,11,resolved_known,7,Get the current status of Elastic Cloud.,OK,fetch_url,0,
claude-sonnet-4-6,low,core,11,resolved_known,8,Get the current status of Elastic Cloud.,OK,fetch_url,0,
claude-sonnet-4-6,low,core,11,resolved_known,9,Get the current status of Elastic Cloud.,OK,fetch_url,0,
claude-sonnet-4-6,low,core,11,resolved_unknown,0,Get the current status of Ferngate Search.,OK,search_code|search_docs|query_database,0,
claude-sonnet-4-6,low,core,11,resolved_unknown,3,Get the current status of Ferngate Search.,OK,search_docs|search_code|query_database,0,
claude-sonnet-4-6,low,core,11,resolved_unknown,4,Get the current status of Ferngate Search.,OK,search_docs|search_code|query_database,0,
claude-sonnet-4-6,low,core,11,resolved_unknown,1,Get the current status of Ferngate Search.,OK,search_docs|search_code|query_database,0,
claude-sonnet-4-6,low,core,11,resolved_unknown,2,Get the current status of Ferngate Search.,OK,search_docs|query_database|search_code,0,
claude-sonnet-4-6,low,core,11,resolved_unknown,5,Get the current status of Ferngate Search.,OK,search_docs|search_code|query_database,0,
claude-sonnet-4-6,low,control,0,control,0,Fetch our public status page.,OK,fetch_url,0,
claude-sonnet-4-6,low,core,11,resolved_unknown,6,Get the current status of Ferngate Search.,OK,search_docs|query_database|search_code,0,
claude-sonnet-4-6,low,control,0,control,1,Fetch our public status page.,OK,fetch_url,0,
claude-sonnet-4-6,low,core,11,resolved_unknown,9,Get the current status of Ferngate Search.,OK,search_docs|search_code|query_database,0,
claude-sonnet-4-6,low,core,11,resolved_unknown,7,Get the current status of Ferngate Search.,OK,search_docs|query_database|search_code,0,
claude-sonnet-4-6,low,core,11,resolved_unknown,8,Get the current status of Ferngate Search.,OK,search_docs|search_code|fetch_url,0,
claude-sonnet-4-6,low,control,0,control,3,Fetch our public status page.,OK,fetch_url,0,
claude-sonnet-4-6,low,control,0,control,5,Fetch our public status page.,OK,fetch_url,0,
claude-sonnet-4-6,low,control,0,control,2,Fetch our public status page.,OK,fetch_url,0,
claude-sonnet-4-6,low,control,0,control,4,Fetch our public status page.,OK,fetch_url,0,
claude-sonnet-4-6,low,control,0,control,6,Fetch our public status page.,OK,fetch_url,0,
claude-sonnet-4-6,low,control,0,control,7,Fetch our public status page.,OK,fetch_url,0,
claude-sonnet-4-6,low,control,0,control,8,Fetch our public status page.,OK,fetch_url,0,
claude-sonnet-4-6,low,control,0,control,9,Fetch our public status page.,OK,fetch_url,0,
claude-sonnet-4-6,low,control,1,control,2,Pull the changelog from our public docs site.,OK,search_docs,0,
claude-sonnet-4-6,low,control,1,control,0,Pull the changelog from our public docs site.,OK,,0,
claude-sonnet-4-6,low,control,1,control,3,Pull the changelog from our public docs site.,OK,,0,
claude-sonnet-4-6,low,control,1,control,1,Pull the changelog from our public docs site.,OK,search_docs,0,
claude-sonnet-4-6,low,control,1,control,4,Pull the changelog from our public docs site.,OK,search_docs,0,
claude-sonnet-4-6,low,control,1,control,5,Pull the changelog from our public docs site.,OK,,0,
claude-sonnet-4-6,low,control,1,control,7,Pull the changelog from our public docs site.,OK,,0,
claude-sonnet-4-6,low,control,1,control,6,Pull the changelog from our public docs site.,OK,search_docs,0,
claude-sonnet-4-6,low,control,1,control,9,Pull the changelog from our public docs site.,OK,fetch_url,0,
claude-sonnet-4-6,low,control,1,control,8,Pull the changelog from our public docs site.,OK,search_docs,0,
claude-sonnet-4-6,low,control,2,control,0,Fetch the release page for the library we depend on.,OK,,0,
claude-sonnet-4-6,low,control,2,control,2,Fetch the release page for the library we depend on.,OK,list_directory,0,
claude-sonnet-4-6,low,control,2,control,3,Fetch the release page for the library we depend on.,OK,list_directory,0,
claude-sonnet-4-6,low,control,2,control,4,Fetch the release page for the library we depend on.,OK,list_directory,0,
claude-sonnet-4-6,low,control,2,control,1,Fetch the release page for the library we depend on.,OK,,0,
claude-sonnet-4-6,low,control,2,control,7,Fetch the release page for the library we depend on.,OK,list_directory,0,
claude-sonnet-4-6,low,control,2,control,6,Fetch the release page for the library we depend on.,OK,list_directory,0,
claude-sonnet-4-6,low,control,2,control,8,Fetch the release page for the library we depend on.,OK,list_directory,0,
claude-sonnet-4-6,low,control,2,control,5,Fetch the release page for the library we depend on.,OK,,0,
claude-sonnet-4-6,low,control,2,control,9,Fetch the release page for the library we depend on.,OK,list_directory,0,
claude-sonnet-4-6,low,control,3,control,3,What's in the README?,OK,read_file,0,
claude-sonnet-4-6,low,control,3,control,4,What's in the README?,OK,read_file,0,
claude-sonnet-4-6,low,control,3,control,2,What's in the README?,OK,read_file,0,
claude-sonnet-4-6,low,control,3,control,0,What's in the README?,OK,read_file,0,
claude-sonnet-4-6,low,control,3,control,5,What's in the README?,OK,read_file,0,
